Date/Time,InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 06/08  03:00:00,263820706.4686827,530029939.0677935 
 06/08  04:00:00,263820706.4686827,530029939.0677935 
 06/08  05:00:00,263820706.4686827,530029939.0677935 
 06/08  06:00:00,262884414.79100395,530029939.0677935 
 06/08  07:00:00,390110981.1513174,963413257.5306101 
 06/08  08:00:00,700555373.9624434,1236853616.8250707 
 06/08  09:00:00,696860103.364825,1236853616.8250707 
 06/08  10:00:00,696822354.8862236,1236853616.8250707 
 06/08  11:00:00,695404090.6187759,1236853616.8250707 
 06/08  12:00:00,695253096.7043707,1236853616.8250707 
 06/08  13:00:00,694644806.9349102,1236853616.8250707 
 06/08  14:00:00,694137898.793693,1236853616.8250707 
 06/08  15:00:00,694036517.1654495,1236853616.8250707 
 06/08  16:00:00,321950377.50661066,826693077.8833808 
 06/08  17:00:00,323489994.8281305,826693077.8833808 
 06/08  18:00:00,324819116.4539523,826693077.8833808 
 06/08  19:00:00,327644249.3191516,826693077.8833808 
 06/08  20:00:00,328166048.16519817,826693077.8833808 
 06/08  21:00:00,328166048.16519817,826693077.8833808 
 06/08  22:00:00,337041981.7355389,791858908.6016902 
 06/08  23:00:00,263820706.4686827,530029939.0677935 
 06/08  24:00:00,263820706.4686827,530029939.0677935 
 06/09  01:00:00,263820706.4686827,530029939.0677935 
 06/09  02:00:00,263820706.4686827,530029939.0677935 
 06/09  03:00:00,263820706.4686827,530029939.0677935 
 06/09  04:00:00,263820706.4686827,530029939.0677935 
 06/09  05:00:00,263820706.4686827,530029939.0677935 
 06/09  06:00:00,263433843.17497403,530029939.0677935 
 06/09  07:00:00,391564881.1546304,963413257.5306101 
 06/09  08:00:00,701585445.551434,1236853616.8250707 
 06/09  09:00:00,696841229.1255243,1236853616.8250707 
 06/09  10:00:00,696399931.4352095,1236853616.8250707 
 06/09  11:00:00,695353759.3139742,1236853616.8250707 
 06/09  12:00:00,695253096.7043707,1236853616.8250707 
 06/09  13:00:00,694746188.5631536,1236853616.8250707 
 06/09  14:00:00,694137898.793693,1236853616.8250707 
 06/09  15:00:00,695082742.1279497,1236853616.8250707 
 06/09  16:00:00,322092038.80154499,826693077.8833808 
 06/09  17:00:00,323473213.32309117,826693077.8833808 
 06/09  18:00:00,325018850.4640492,826693077.8833808 
 06/09  19:00:00,327278147.3436496,826693077.8833808 
 06/09  20:00:00,328166048.16519817,826693077.8833808 
 06/09  21:00:00,328166048.16519817,826693077.8833808 
 06/09  22:00:00,337041981.7355389,791858908.6016902 
 06/09  23:00:00,263820706.4686827,530029939.0677935 
 06/09  24:00:00,263820706.4686827,530029939.0677935 
 06/10  01:00:00,263820706.4686827,530029939.0677935 
 06/10  02:00:00,263820706.4686827,530029939.0677935 
 06/10  03:00:00,263820706.4686827,530029939.0677935 
 06/10  04:00:00,263820706.4686827,530029939.0677935 
 06/10  05:00:00,263820706.4686827,530029939.0677935 
 06/10  06:00:00,263628566.66080479,530029939.0677935 
 06/10  07:00:00,292778799.2209964,689972898.2361503 
 06/10  08:00:00,492780530.02389839,895053167.7069953 
 06/10  09:00:00,490428276.5592643,895053167.7069953 
 06/10  10:00:00,489547478.7252346,895053167.7069953 
 06/10  11:00:00,489435631.3812308,895053167.7069953 
 06/10  12:00:00,489435631.3812308,895053167.7069953 
 06/10  13:00:00,489165280.3725816,895053167.7069953 
 06/10  14:00:00,488939987.8653741,895053167.7069953 
 06/10  15:00:00,489547661.9921611,895053167.7069953 
 06/10  16:00:00,490808003.77242687,895053167.7069953 
 06/10  17:00:00,492139454.00912037,895053167.7069953 
 06/10  18:00:00,259484710.5534013,530029939.0677935 
 06/10  19:00:00,262909062.808909,530029939.0677935 
 06/10  20:00:00,263811235.46868239,530029939.0677935 
 06/10  21:00:00,263820706.4686827,530029939.0677935 
 06/10  22:00:00,263820706.4686827,530029939.0677935 
 06/10  23:00:00,263820706.4686827,530029939.0677935 
 06/10  24:00:00,263820706.4686827,530029939.0677935 
 06/11  01:00:00,245515387.65196867,479754243.47684499 
 06/11  02:00:00,245515387.65196867,479754243.47684499 
 06/11  03:00:00,245515387.65196867,479754243.47684499 
 06/11  04:00:00,245515387.65196867,479754243.47684499 
 06/11  05:00:00,245515387.65196867,479754243.47684499 
 06/11  06:00:00,245422762.65196685,479754243.47684499 
 06/11  07:00:00,244155918.6748214,479754243.47684499 
 06/11  08:00:00,348461668.4522119,691307517.4197934 
 06/11  09:00:00,348086574.3892355,691307517.4197934 
 06/11  10:00:00,348082380.1138354,691307517.4197934 
 06/11  11:00:00,348053719.2319344,691307517.4197934 
 06/11  12:00:00,348042534.49753406,691307517.4197934 
 06/11  13:00:00,348031269.87217369,691307517.4197934 
 06/11  14:00:00,347952340.53931686,691307517.4197934 
 06/11  15:00:00,348334142.37955567,691307517.4197934 
 06/11  16:00:00,243747409.0607748,479754243.47684499 
 06/11  17:00:00,243798948.2076269,479754243.47684499 
 06/11  18:00:00,244219621.4250126,479754243.47684499 
 06/11  19:00:00,244885988.5220785,479754243.47684499 
 06/11  20:00:00,245511943.65196855,479754243.47684499 
 06/11  21:00:00,245515387.65196867,479754243.47684499 
 06/11  22:00:00,245515387.65196867,479754243.47684499 
 06/11  23:00:00,245515387.65196867,479754243.47684499 
 06/11  24:00:00,245515387.65196867,479754243.47684499 
 06/12  01:00:00,263820706.4686827,530029939.0677935 
 06/12  02:00:00,263820706.4686827,530029939.0677935 
 06/12  03:00:00,263820706.4686827,530029939.0677935 
 06/12  04:00:00,263820706.4686827,530029939.0677935 
 06/12  05:00:00,263820706.4686827,530029939.0677935 
 06/12  06:00:00,263535941.66080294,530029939.0677935 
 06/12  07:00:00,392362588.8085307,963413257.5306101 
 06/12  08:00:00,702256413.559616,1236853616.8250707 
 06/12  09:00:00,698477172.7664316,1236853616.8250707 
 06/12  10:00:00,695615302.3442829,1236853616.8250707 
 06/12  11:00:00,695454421.9235776,1236853616.8250707 
 06/12  12:00:00,695253096.7043707,1236853616.8250707 
 06/12  13:00:00,694644806.9349102,1236853616.8250707 
 06/12  14:00:00,694551873.775687,1236853616.8250707 
 06/12  15:00:00,694509285.1315817,1236853616.8250707 
 06/12  16:00:00,322197249.9303263,826693077.8833808 
 06/12  17:00:00,323924732.8142622,826693077.8833808 
 06/12  18:00:00,324540389.6273067,826693077.8833808 
 06/12  19:00:00,327038557.2590842,826693077.8833808 
 06/12  20:00:00,328166048.16519817,826693077.8833808 
 06/12  21:00:00,328166048.16519817,826693077.8833808 
 06/12  22:00:00,337041981.7355389,791858908.6016902 
 06/12  23:00:00,263820706.4686827,530029939.0677935 
 06/12  24:00:00,263820706.4686827,530029939.0677935 
 06/13  01:00:00,263820706.4686827,530029939.0677935 
 06/13  02:00:00,263820706.4686827,530029939.0677935 
 06/13  03:00:00,263820706.4686827,530029939.0677935 
 06/13  04:00:00,263820706.4686827,530029939.0677935 
 06/13  05:00:00,263728081.46868087,530029939.0677935 
 06/13  06:00:00,262013190.01175124,530029939.0677935 
 06/13  07:00:00,391523617.1564,963413257.5306101 
 06/13  08:00:00,703686452.2539842,1236853616.8250707 
 06/13  09:00:00,701771471.8090659,1236853616.8250707 
 06/13  10:00:00,701091521.0217522,1236853616.8250707 
 06/13  11:00:00,699900646.399212,1236853616.8250707 
 06/13  12:00:00,699785372.8178623,1236853616.8250707 
 06/13  13:00:00,700335956.7332816,1236853616.8250707 
 06/13  14:00:00,700191433.9866368,1236853616.8250707 
 06/13  15:00:00,700216779.3936975,1236853616.8250707 
 06/13  16:00:00,323895365.18044349,826693077.8833808 
 06/13  17:00:00,323861802.17036488,826693077.8833808 
 06/13  18:00:00,324812823.38956257,826693077.8833808 
 06/13  19:00:00,327928112.9135701,826693077.8833808 
 06/13  20:00:00,328166048.16519817,826693077.8833808 
 06/13  21:00:00,328166048.16519817,826693077.8833808 
 06/13  22:00:00,337041981.7355389,791858908.6016902 
 06/13  23:00:00,263820706.4686827,530029939.0677935 
 06/13  24:00:00,263820706.4686827,530029939.0677935 
 06/14  01:00:00,263820706.4686827,530029939.0677935 
 06/14  02:00:00,263820706.4686827,530029939.0677935 
 06/14  03:00:00,263820706.4686827,530029939.0677935 
 06/14  04:00:00,263820706.4686827,530029939.0677935 
 06/14  05:00:00,263728081.46868087,530029939.0677935 
 06/14  06:00:00,262224276.79128338,530029939.0677935 
 06/14  07:00:00,390847773.57449349,963413257.5306101 
 06/14  08:00:00,700856581.6811243,1236853616.8250707 
 06/14  09:00:00,697871280.8990407,1236853616.8250707 
 06/14  10:00:00,696841229.1255243,1236853616.8250707 
 06/14  11:00:00,696520367.0574133,1236853616.8250707 
 06/14  12:00:00,696309155.3319063,1236853616.8250707 
 06/14  13:00:00,695895180.3499124,1236853616.8250707 
 06/14  14:00:00,695607932.4032227,1236853616.8250707 
 06/14  15:00:00,695791458.8023725,1236853616.8250707 
 06/14  16:00:00,322688298.54713788,826693077.8833808 
 06/14  17:00:00,323861802.17036488,826693077.8833808 
 06/14  18:00:00,324734684.0509435,826693077.8833808 
 06/14  19:00:00,326472361.5254092,826693077.8833808 
 06/14  20:00:00,328149271.06359758,826693077.8833808 
 06/14  21:00:00,328166048.16519817,826693077.8833808 
 06/14  22:00:00,337041981.7355389,791858908.6016902 
 06/14  23:00:00,263820706.4686827,530029939.0677935 
 06/14  24:00:00,263820706.4686827,530029939.0677935 
 06/15  01:00:00,263820706.4686827,530029939.0677935 
 06/15  02:00:00,263820706.4686827,530029939.0677935 
 06/15  03:00:00,263820706.4686827,530029939.0677935 
 06/15  04:00:00,263820706.4686827,530029939.0677935 
 06/15  05:00:00,263728081.46868087,530029939.0677935 
 06/15  06:00:00,262029553.3054526,530029939.0677935 
 06/15  07:00:00,390847773.57449349,963413257.5306101 
 06/15  08:00:00,700856581.6811243,1236853616.8250707 
 06/15  09:00:00,697871280.8990407,1236853616.8250707 
 06/15  10:00:00,696841229.1255243,1236853616.8250707 
 06/15  11:00:00,696520367.0574133,1236853616.8250707 
 06/15  12:00:00,696097943.6063993,1236853616.8250707 
 06/15  13:00:00,695683968.6244053,1236853616.8250707 
 06/15  14:00:00,695607932.4032227,1236853616.8250707 
 06/15  15:00:00,695605854.6091999,1236853616.8250707 
 06/15  16:00:00,322197249.9303263,826693077.8833808 
 06/15  17:00:00,323791398.2618624,826693077.8833808 
 06/15  18:00:00,324540389.6273067,826693077.8833808 
 06/15  19:00:00,326472361.5254092,826693077.8833808 
 06/15  20:00:00,328149271.06359758,826693077.8833808 
 06/15  21:00:00,328166048.16519817,826693077.8833808 
 06/15  22:00:00,337041981.7355389,791858908.6016902 
 06/15  23:00:00,263820706.4686827,530029939.0677935 
 06/15  24:00:00,263820706.4686827,530029939.0677935 
 06/16  01:00:00,263820706.4686827,530029939.0677935 
 06/16  02:00:00,263820706.4686827,530029939.0677935 
 06/16  03:00:00,263820706.4686827,530029939.0677935 
 06/16  04:00:00,263820706.4686827,530029939.0677935 
 06/16  05:00:00,263728081.46868087,530029939.0677935 
 06/16  06:00:00,262010607.01175118,530029939.0677935 
 06/16  07:00:00,390317465.34320816,963413257.5306101 
 06/16  08:00:00,700856581.6811243,1236853616.8250707 
 06/16  09:00:00,699055921.6801621,1236853616.8250707 
 06/16  10:00:00,696822354.8862236,1236853616.8250707 
 06/16  11:00:00,696822354.8862236,1236853616.8250707 
 06/16  12:00:00,696570698.362215,1236853616.8250707 
 06/16  13:00:00,696954506.0876558,1236853616.8250707 
 06/16  14:00:00,697383402.6675967,1236853616.8250707 
 06/16  15:00:00,699160720.7661619,1236853616.8250707 
 06/16  16:00:00,323845020.6653255,826693077.8833808 
 06/16  17:00:00,323931025.8786519,826693077.8833808 
 06/16  18:00:00,325167715.08121606,826693077.8833808 
 06/16  19:00:00,326449293.01070848,826693077.8833808 
 06/16  20:00:00,328142979.6504974,826693077.8833808 
 06/16  21:00:00,328166048.16519817,826693077.8833808 
 06/16  22:00:00,337041981.7355389,791858908.6016902 
 06/16  23:00:00,263820706.4686827,530029939.0677935 
 06/16  24:00:00,263820706.4686827,530029939.0677935 
 06/17  01:00:00,263820706.4686827,530029939.0677935 
 06/17  02:00:00,263820706.4686827,530029939.0677935 
 06/17  03:00:00,263820706.4686827,530029939.0677935 
 06/17  04:00:00,263820706.4686827,530029939.0677935 
 06/17  05:00:00,263728081.46868087,530029939.0677935 
 06/17  06:00:00,262217386.9834091,530029939.0677935 
 06/17  07:00:00,291582207.054174,689972898.2361503 
 06/17  08:00:00,491591193.39611849,895053167.7069953 
 06/17  09:00:00,490158245.1144553,895053167.7069953 
 06/17  10:00:00,490021232.1180506,895053167.7069953 
 06/17  11:00:00,489435631.3812308,895053167.7069953 
 06/17  12:00:00,489435631.3812308,895053167.7069953 
 06/17  13:00:00,489255397.3754647,895053167.7069953 
 06/17  14:00:00,488985046.3668156,895053167.7069953 
 06/17  15:00:00,489409039.4340531,895053167.7069953 
 06/17  16:00:00,490070575.6823534,895053167.7069953 
 06/17  17:00:00,492081942.05870249,895053167.7069953 
 06/17  18:00:00,258990516.8846218,530029939.0677935 
 06/17  19:00:00,263294087.85744439,530029939.0677935 
 06/17  20:00:00,263820706.4686827,530029939.0677935 
 06/17  21:00:00,263820706.4686827,530029939.0677935 
 06/17  22:00:00,263820706.4686827,530029939.0677935 
 06/17  23:00:00,263820706.4686827,530029939.0677935 
 06/17  24:00:00,263820706.4686827,530029939.0677935 
 06/18  01:00:00,245515387.65196867,479754243.47684499 
 06/18  02:00:00,245515387.65196867,479754243.47684499 
 06/18  03:00:00,245515387.65196867,479754243.47684499 
 06/18  04:00:00,245515387.65196867,479754243.47684499 
 06/18  05:00:00,245515387.65196867,479754243.47684499 
 06/18  06:00:00,244433552.76232959,479754243.47684499 
 06/18  07:00:00,243451864.34733955,479754243.47684499 
 06/18  08:00:00,348327944.56105396,691307517.4197934 
 06/18  09:00:00,348041435.99683406,691307517.4197934 
 06/18  10:00:00,347901726.6805293,691307517.4197934 
 06/18  11:00:00,347901726.6805293,691307517.4197934 
 06/18  12:00:00,347925194.6500301,691307517.4197934 
 06/18  13:00:00,347867932.8044481,691307517.4197934 
 06/18  14:00:00,347946746.70430377,691307517.4197934 
 06/18  15:00:00,347924140.49824878,691307517.4197934 
 06/18  16:00:00,243010822.2388049,479754243.47684499 
 06/18  17:00:00,243446768.5353709,479754243.47684499 
 06/18  18:00:00,244137721.10300983,479754243.47684499 
 06/18  19:00:00,245299579.8316372,479754243.47684499 
 06/18  20:00:00,245515387.65196867,479754243.47684499 
 06/18  21:00:00,245515387.65196867,479754243.47684499 
 06/18  22:00:00,245515387.65196867,479754243.47684499 
 06/18  23:00:00,245515387.65196867,479754243.47684499 
 06/18  24:00:00,245515387.65196867,479754243.47684499 
 06/19  01:00:00,263820706.4686827,530029939.0677935 
 06/19  02:00:00,263820706.4686827,530029939.0677935 
 06/19  03:00:00,263820706.4686827,530029939.0677935 
 06/19  04:00:00,263820706.4686827,530029939.0677935 
 06/19  05:00:00,263820706.4686827,530029939.0677935 
 06/19  06:00:00,263728081.46868087,530029939.0677935 
 06/19  07:00:00,393014964.48538878,963413257.5306101 
 06/19  08:00:00,698525048.5974827,1236853616.8250707 
 06/19  09:00:00,696878977.6041256,1236853616.8250707 
 06/19  10:00:00,698050614.9582374,1236853616.8250707 
 06/19  11:00:00,696721692.2766202,1236853616.8250707 
 06/19  12:00:00,696520367.0574133,1236853616.8250707 
 06/19  13:00:00,696418985.42917,1236853616.8250707 
 06/19  14:00:00,695925690.9485797,1236853616.8250707 
 06/19  15:00:00,697406185.2795339,1236853616.8250707 
 06/19  16:00:00,323704212.8483208,826693077.8833808 
 06/19  17:00:00,323884876.73979386,826693077.8833808 
 06/19  18:00:00,324951199.5660798,826693077.8833808 
 06/19  19:00:00,326432511.5056692,826693077.8833808 
 06/19  20:00:00,328142979.6504974,826693077.8833808 
 06/19  21:00:00,328166048.16519817,826693077.8833808 
 06/19  22:00:00,337041981.7355389,791858908.6016902 
 06/19  23:00:00,263820706.4686827,530029939.0677935 
 06/19  24:00:00,263820706.4686827,530029939.0677935 
 06/20  01:00:00,263820706.4686827,530029939.0677935 
 06/20  02:00:00,263820706.4686827,530029939.0677935 
 06/20  03:00:00,263820706.4686827,530029939.0677935 
 06/20  04:00:00,263820706.4686827,530029939.0677935 
 06/20  05:00:00,263820706.4686827,530029939.0677935 
 06/20  06:00:00,263628566.66080479,530029939.0677935 
 06/20  07:00:00,392119387.6732319,963413257.5306101 
 06/20  08:00:00,701128550.4817135,1236853616.8250707 
 06/20  09:00:00,696916726.082727,1236853616.8250707 
 06/20  10:00:00,696822354.8862236,1236853616.8250707 
 06/20  11:00:00,696570698.362215,1236853616.8250707 
 06/20  12:00:00,696520367.0574133,1236853616.8250707 
 06/20  13:00:00,696317603.8009267,1236853616.8250707 
 06/20  14:00:00,695607932.4032227,1236853616.8250707 
 06/20  15:00:00,695624733.8023691,1236853616.8250707 
 06/20  16:00:00,322518976.57424387,826693077.8833808 
 06/20  17:00:00,323861802.17036488,826693077.8833808 
 06/20  18:00:00,324540389.6273067,826693077.8833808 
 06/20  19:00:00,326331693.90867426,826693077.8833808 
 06/20  20:00:00,328142979.6504974,826693077.8833808 
 06/20  21:00:00,328166048.16519817,826693077.8833808 
 06/20  22:00:00,337041981.7355389,791858908.6016902 
 06/20  23:00:00,263820706.4686827,530029939.0677935 
 06/20  24:00:00,263820706.4686827,530029939.0677935 
 06/21  01:00:00,263820706.4686827,530029939.0677935 
 06/21  02:00:00,263820706.4686827,530029939.0677935 
 06/21  03:00:00,263820706.4686827,530029939.0677935 
 06/21  04:00:00,263820706.4686827,530029939.0677935 
 06/21  05:00:00,263728081.46868087,530029939.0677935 
 06/21  06:00:00,262217386.9834091,530029939.0677935 
 06/21  07:00:00,390847773.57449349,963413257.5306101 
 06/21  08:00:00,700685994.5087785,1236853616.8250707 
 06/21  09:00:00,697269523.3888295,1236853616.8250707 
 06/21  10:00:00,696671360.9718185,1236853616.8250707 
 06/21  11:00:00,696520367.0574133,1236853616.8250707 
 06/21  12:00:00,695253096.7043707,1236853616.8250707 
 06/21  13:00:00,694948951.8196404,1236853616.8250707 
 06/21  14:00:00,695295339.0494721,1236853616.8250707 
 06/21  15:00:00,695505165.578964,1236853616.8250707 
 06/21  16:00:00,322197249.9303263,826693077.8833808 
 06/21  17:00:00,323791398.2618624,826693077.8833808 
 06/21  18:00:00,324534096.56291696,826693077.8833808 
 06/21  19:00:00,326331689.5052355,826693077.8833808 
 06/21  20:00:00,328149271.06359758,826693077.8833808 
 06/21  21:00:00,328166048.16519817,826693077.8833808 
 06/21  22:00:00,337041981.7355389,791858908.6016902 
 06/21  23:00:00,263820706.4686827,530029939.0677935 
 06/21  24:00:00,263820706.4686827,530029939.0677935 
 06/22  01:00:00,263820706.4686827,530029939.0677935 
 06/22  02:00:00,263820706.4686827,530029939.0677935 
 06/22  03:00:00,263820706.4686827,530029939.0677935 
 06/22  04:00:00,263820706.4686827,530029939.0677935 
 06/22  05:00:00,263820706.4686827,530029939.0677935 
 06/22  06:00:00,263820706.4686827,530029939.0677935 
 06/22  07:00:00,394116795.7202364,963413257.5306101 
 06/22  08:00:00,702397994.186343,1236853616.8250707 
 06/22  09:00:00,696811030.3426433,1236853616.8250707 
 06/22  10:00:00,695303428.0091724,1236853616.8250707 
 06/22  11:00:00,695253096.7043707,1236853616.8250707 
 06/22  12:00:00,694847570.1913971,1236853616.8250707 
 06/22  13:00:00,694644806.9349102,1236853616.8250707 
 06/22  14:00:00,694036517.1654495,1236853616.8250707 
 06/22  15:00:00,694036517.1654495,1236853616.8250707 
 06/22  16:00:00,321807407.9914909,826693077.8833808 
 06/22  17:00:00,323024709.00796487,826693077.8833808 
 06/22  18:00:00,325057032.9180482,826693077.8833808 
 06/22  19:00:00,327983006.57121327,826693077.8833808 
 06/22  20:00:00,328166048.16519817,826693077.8833808 
 06/22  21:00:00,328166048.16519817,826693077.8833808 
 06/22  22:00:00,337041981.7355389,791858908.6016902 
 06/22  23:00:00,263820706.4686827,530029939.0677935 
 06/22  24:00:00,263820706.4686827,530029939.0677935 
 06/23  01:00:00,263820706.4686827,530029939.0677935 
 06/23  02:00:00,263820706.4686827,530029939.0677935 
 06/23  03:00:00,263820706.4686827,530029939.0677935 
 06/23  04:00:00,263820706.4686827,530029939.0677935 
 06/23  05:00:00,263820706.4686827,530029939.0677935 
 06/23  06:00:00,263628566.66080479,530029939.0677935 
 06/23  07:00:00,392086207.26145806,963413257.5306101 
 06/23  08:00:00,702697303.8594378,1236853616.8250707 
 06/23  09:00:00,698143249.6996298,1236853616.8250707 
 06/23  10:00:00,696138388.4049006,1236853616.8250707 
 06/23  11:00:00,695253096.7043707,1236853616.8250707 
 06/23  12:00:00,695253096.7043707,1236853616.8250707 
 06/23  13:00:00,695895180.3499124,1236853616.8250707 
 06/23  14:00:00,695607932.4032227,1236853616.8250707 
 06/23  15:00:00,695605854.6091999,1236853616.8250707 
 06/23  16:00:00,322426351.574242,826693077.8833808 
 06/23  17:00:00,323861802.17036488,826693077.8833808 
 06/23  18:00:00,324540389.6273067,826693077.8833808 
 06/23  19:00:00,326314912.4036349,826693077.8833808 
 06/23  20:00:00,328142979.6504974,826693077.8833808 
 06/23  21:00:00,328166048.16519817,826693077.8833808 
 06/23  22:00:00,337041981.7355389,791858908.6016902 
 06/23  23:00:00,263820706.4686827,530029939.0677935 
 06/23  24:00:00,263820706.4686827,530029939.0677935 
 06/24  01:00:00,263820706.4686827,530029939.0677935 
 06/24  02:00:00,263820706.4686827,530029939.0677935 
 06/24  03:00:00,263820706.4686827,530029939.0677935 
 06/24  04:00:00,263820706.4686827,530029939.0677935 
 06/24  05:00:00,263728081.46868087,530029939.0677935 
 06/24  06:00:00,262013190.01175124,530029939.0677935 
 06/24  07:00:00,291794330.34668818,689972898.2361503 
 06/24  08:00:00,492114372.1414031,895053167.7069953 
 06/24  09:00:00,491737766.15595039,895053167.7069953 
 06/24  10:00:00,490662195.72579327,895053167.7069953 
 06/24  11:00:00,490088340.52445289,895053167.7069953 
 06/24  12:00:00,489998862.6492498,895053167.7069953 
 06/24  13:00:00,489998862.6492498,895053167.7069953 
 06/24  14:00:00,489727895.9979272,895053167.7069953 
 06/24  15:00:00,489480535.9720039,895053167.7069953 
 06/24  16:00:00,489609194.1773053,895053167.7069953 
 06/24  17:00:00,491849628.6850326,895053167.7069953 
 06/24  18:00:00,259033911.41112984,530029939.0677935 
 06/24  19:00:00,262872803.96038286,530029939.0677935 
 06/24  20:00:00,263811235.46868239,530029939.0677935 
 06/24  21:00:00,263820706.4686827,530029939.0677935 
 06/24  22:00:00,263820706.4686827,530029939.0677935 
 06/24  23:00:00,263820706.4686827,530029939.0677935 
 06/24  24:00:00,263820706.4686827,530029939.0677935 
 06/25  01:00:00,245515387.65196867,479754243.47684499 
 06/25  02:00:00,245515387.65196867,479754243.47684499 
 06/25  03:00:00,245515387.65196867,479754243.47684499 
 06/25  04:00:00,245515387.65196867,479754243.47684499 
 06/25  05:00:00,245515387.65196867,479754243.47684499 
 06/25  06:00:00,244946719.26219345,479754243.47684499 
 06/25  07:00:00,243807431.26526494,479754243.47684499 
 06/25  08:00:00,348512239.4298936,691307517.4197934 
 06/25  09:00:00,348088671.5269356,691307517.4197934 
 06/25  10:00:00,348080282.9761353,691307517.4197934 
 06/25  11:00:00,347925194.6500301,691307517.4197934 
 06/25  12:00:00,347901726.6805293,691307517.4197934 
 06/25  13:00:00,347845403.5537274,691307517.4197934 
 06/25  14:00:00,347777815.80156508,691307517.4197934 
 06/25  15:00:00,347766551.1762047,691307517.4197934 
 06/25  16:00:00,243101294.17384605,479754243.47684499 
 06/25  17:00:00,243745985.84325115,479754243.47684499 
 06/25  18:00:00,244508458.64760638,479754243.47684499 
 06/25  19:00:00,245496826.951968,479754243.47684499 
 06/25  20:00:00,245515387.65196867,479754243.47684499 
 06/25  21:00:00,245515387.65196867,479754243.47684499 
 06/25  22:00:00,245515387.65196867,479754243.47684499 
 06/25  23:00:00,245515387.65196867,479754243.47684499 
 06/25  24:00:00,245515387.65196867,479754243.47684499 
 06/26  01:00:00,263820706.4686827,530029939.0677935 
 06/26  02:00:00,263820706.4686827,530029939.0677935 
 06/26  03:00:00,263820706.4686827,530029939.0677935 
 06/26  04:00:00,263820706.4686827,530029939.0677935 
 06/26  05:00:00,263820706.4686827,530029939.0677935 
 06/26  06:00:00,263535941.66080294,530029939.0677935 
 06/26  07:00:00,392586293.6721002,963413257.5306101 
 06/26  08:00:00,702287878.8815647,1236853616.8250707 
 06/26  09:00:00,698496047.0057323,1236853616.8250707 
 06/26  10:00:00,696088057.1000989,1236853616.8250707 
 06/26  11:00:00,695253096.7043707,1236853616.8250707 
 06/26  12:00:00,695050333.4478839,1236853616.8250707 
 06/26  13:00:00,694644806.9349102,1236853616.8250707 
 06/26  14:00:00,694137898.793693,1236853616.8250707 
 06/26  15:00:00,694036517.1654495,1236853616.8250707 
 06/26  16:00:00,321683381.67952546,826693077.8833808 
 06/26  17:00:00,322813633.0792887,826693077.8833808 
 06/26  18:00:00,324525048.83670487,826693077.8833808 
 06/26  19:00:00,327734905.5860146,826693077.8833808 
 06/26  20:00:00,328166048.16519817,826693077.8833808 
 06/26  21:00:00,328166048.16519817,826693077.8833808 
 06/26  22:00:00,337041981.7355389,791858908.6016902 
 06/26  23:00:00,263820706.4686827,530029939.0677935 
 06/26  24:00:00,263820706.4686827,530029939.0677935 
 06/27  01:00:00,263820706.4686827,530029939.0677935 
 06/27  02:00:00,263820706.4686827,530029939.0677935 
 06/27  03:00:00,263820706.4686827,530029939.0677935 
 06/27  04:00:00,263820706.4686827,530029939.0677935 
 06/27  05:00:00,263820706.4686827,530029939.0677935 
 06/27  06:00:00,262533903.77416788,530029939.0677935 
 06/27  07:00:00,391355346.82189437,963413257.5306101 
 06/27  08:00:00,700856581.6811243,1236853616.8250707 
 06/27  09:00:00,698473038.4092517,1236853616.8250707 
 06/27  10:00:00,697269523.3888295,1236853616.8250707 
 06/27  11:00:00,696671360.9718185,1236853616.8250707 
 06/27  12:00:00,696309155.3319063,1236853616.8250707 
 06/27  13:00:00,695472756.8988981,1236853616.8250707 
 06/27  14:00:00,695658276.9183406,1236853616.8250707 
 06/27  15:00:00,696143787.9955483,1236853616.8250707 
 06/27  16:00:00,323633808.9398184,826693077.8833808 
 06/27  17:00:00,323884876.73979386,826693077.8833808 
 06/27  18:00:00,324880795.6575774,826693077.8833808 
 06/27  19:00:00,326339886.5056673,826693077.8833808 
 06/27  20:00:00,328142979.6504974,826693077.8833808 
 06/27  21:00:00,328166048.16519817,826693077.8833808 
 06/27  22:00:00,337041981.7355389,791858908.6016902 
 06/27  23:00:00,263820706.4686827,530029939.0677935 
 06/27  24:00:00,263820706.4686827,530029939.0677935 
 06/28  01:00:00,263820706.4686827,530029939.0677935 
 06/28  02:00:00,263820706.4686827,530029939.0677935 
 06/28  03:00:00,263820706.4686827,530029939.0677935 
 06/28  04:00:00,263820706.4686827,530029939.0677935 
 06/28  05:00:00,263820706.4686827,530029939.0677935 
 06/28  06:00:00,262627501.57081933,530029939.0677935 
 06/28  07:00:00,390424319.5022117,963413257.5306101 
 06/28  08:00:00,698937344.6960473,1236853616.8250707 
 06/28  09:00:00,696790897.8207226,1236853616.8250707 
 06/28  10:00:00,695675520.155385,1236853616.8250707 
 06/28  11:00:00,695253096.7043707,1236853616.8250707 
 06/28  12:00:00,695151715.0761273,1236853616.8250707 
 06/28  13:00:00,694644806.9349102,1236853616.8250707 
 06/28  14:00:00,694137898.793693,1236853616.8250707 
 06/28  15:00:00,694247728.8909566,1236853616.8250707 
 06/28  16:00:00,322035401.2220373,826693077.8833808 
